entity_type,original_id,duplicate_id,variation_type,field_name
Person,0d94bd4b-56b8-4e72-851c-53c18e479952,6563a3c8-cd20-43a1-8c72-99e00c8512c1,omission,personName
Person,01b7a7c7-d2a9-483e-b3a3-6fc5de974c55,c2a74116-eb1a-44c2-9cfc-eb556f7d267e,omission,personName
Person,3bc4b4b2-a018-4f61-b8b2-2eb38ededebd,8ff34f80-ab5b-4d67-bb03-a86bb6f6cd9a,omission,personName
Person,e7f98bb5-537f-4759-9539-2b6e8bc0e5bf,50537d20-cf75-42dc-8e71-f241f0903bfc,omission,personName
Person,c30ccdd8-1cda-4e2b-8ced-b02dc0dc83c7,f90e6b7e-9f0e-45d9-b53b-2654339e25f0,omission,personName
Person,f121910e-b580-4601-8f69-8312c844e82b,2ff29706-ae65-41d8-843f-f8c9edff073f,omission,personName
Person,0d10734c-c711-4dca-9401-38321122da51,8b11ae49-7585-4803-8ad3-2b2fb61bf743,omission,personName
Person,db8a4c7f-f41d-47b3-b083-75a3556744ac,b58a565e-6538-4039-9d56-73cdf89cfb72,omission,personName
Person,cf61fbd5-15be-46c0-9bbe-10d2b4a50102,b728c23e-053b-408b-873c-911f47ba06ba,omission,personName
Person,898cc7ae-fa29-4675-b1a0-9fb4143f5774,f0b58360-6d01-4a7f-b9fc-084632cf844a,omission,personName
Person,666fd7d1-0bea-4838-a9c6-c559d42f0328,14217ce7-2192-4872-a6db-749f52788779,omission,personName
Person,d5221afa-f98d-434f-9904-6f5305039e3b,61778949-236b-48d4-ba47-17fbcb603de8,omission,personName
Person,b8d0b72f-3da8-4e21-96a9-19ab1f8f1161,f43b7449-44de-4efa-af62-0bf5a01a6047,omission,personName
Person,55468e35-e4f4-4b76-9961-c661232b2901,3978d489-2a6b-4e83-b7b4-46574ee83bea,omission,personName
Person,7395a4de-54de-4a57-b7f5-9479bbb1590f,c58d603a-718a-4df0-a529-37287b7f46f7,omission,personName
Person,dfeaf29e-ef57-4eda-a2c7-039aa77d38c8,63b0eb7f-24ea-4280-9623-b9c3e92db411,omission,personName
Person,22cea693-11c0-4be8-9ee1-835893d07e44,3abebc19-4252-45c5-b0bf-ce5a9dd4afee,omission,personName
Person,c72c1863-a478-4863-91af-f050e1e610b0,8d79804a-7f64-4dce-b28f-f032280be03b,omission,personName
Person,1bf2444a-e40f-433b-a75a-f509b92fca56,68251a0e-55a4-4c44-b824-7aaa91c154e2,omission,personName
Person,c3b974e4-5bfd-4bb4-b341-c0bec3e5c2d1,26474547-44ac-4f59-85b5-e0502022416b,omission,personName
Person,b5c9e921-de1b-4215-904f-6274886b00e6,d268c403-b992-4be5-b28f-a1a76c8e808f,omission,personName
Person,740ce720-5902-4b55-abc5-4b18cd6171b5,4a94bf38-2a00-42db-9cc7-0fdfaac78af4,omission,personName
Person,c4af6ae4-e900-42e1-9959-156477093d79,c48fa565-4c24-44ba-9542-ac6dfba8f938,omission,personName
Person,5d6e3c4e-2ae1-4c81-bcf7-597e20ee7786,c20eefc4-9dfb-47ea-93aa-bf2e8b0cbf24,omission,personName
Person,0362d0d2-a71e-4258-b0bb-d427fb9fe536,e38343a0-42a8-44d1-a29f-ef6513c60cc4,omission,personName
Person,3041dbb4-f555-4423-b59d-5c50f16e06ed,eb9d0eb4-0e92-4c52-af4c-d2051b6d565b,omission,personName
Person,380b588e-11f0-4ec1-a525-c0f89f851d5f,174b3277-68e0-4fef-b72d-ed5012c3a47b,omission,personName
Person,cb372bdd-1bcd-4c63-a9c2-b5878c6d0114,9ca04bb1-ccc2-4240-9af5-f96a4f65a408,omission,personName
Person,1797ce99-3847-4bac-8acd-bea381b8190d,bff85107-f0fd-4393-a9b6-ae8dda6d7f91,omission,personName
Person,99ebc199-6039-44cf-9eeb-907775714c3b,a6a7ed68-dcde-4b82-bfc0-1c26238d48f8,omission,personName
Person,6192083f-d999-4865-ac13-0b103a5dacd6,6642d9df-51bd-42be-b9b9-2a4c56fbf5a2,omission,personName
Person,5c51eaff-58bd-4524-b0ec-e690a35741ce,34366c88-d21a-43d1-8d4c-ad4a6dfee624,omission,personName
Person,53163b07-5e76-41ec-ad6f-4334d70e4112,b4b34b48-0690-4008-8fd6-faaffd132d55,omission,personName
Person,b0a5534e-ebc7-4495-9451-e5b46639ed5b,a50f2f2a-9935-45ca-b12b-f13580d614df,omission,personName
Person,ce63bc0e-31d4-4918-9f71-6c6fb46271ce,ad3de8f4-6983-4492-937c-04e35d634d5f,omission,personName
Person,db7ab001-c2c4-4958-8123-1a108b992df8,90de717b-0fde-44b3-b0fd-48ef17ca075a,omission,personName
Person,7d02b185-ceb7-4271-8277-22d2bff687ab,f8d91b85-b295-438a-ace2-baed86ebd813,omission,personName
Person,d4df0f53-2968-4cfb-b599-ef18c859102f,2eab2acb-aea9-423c-ba0d-1ce0513de658,omission,personName
Person,521d283f-6231-4268-bec9-22c004fcebd3,12f81fb6-f0f9-447e-b67a-868191eaa77d,omission,personName
Person,5975d0ad-a365-46b6-a9b0-98b2ba2a20d8,ba4b3165-74cc-4620-bd2b-c7aedc3169e9,omission,personName
Person,d6049020-a1b0-4084-825a-07c11dda7a0f,f77d6d65-20db-48b0-8717-ff195e0b7e29,omission,personName
Person,439837fd-390c-4200-b873-62d55905d0c9,33f4a6d9-f58d-4431-b071-90a25afa9cc7,omission,personName
Person,2bc0668a-ad9e-4ee0-9dd7-d64aa7357ac1,1523ce59-8bfe-4dcf-bff2-448349aeecb3,omission,personName
Person,cb3d7725-d36c-4f98-b1c4-061136de63ac,6c133194-1691-43a5-8cf1-0220ee68890f,omission,personName
Person,406b10a3-c786-41ce-b9ad-729f555e80af,a7e994f8-38be-4e6c-ac97-41d70b487e63,omission,personName
Person,7867bda9-bba4-4d8a-9cba-29ce6432ecf9,d4326ef3-a6f6-43a8-8810-1c48476e431b,omission,personName
Person,3609a69d-3b08-402b-adbd-3b474750fc5e,ac34e5ac-cd64-49de-a921-e959232c8916,omission,personName
Person,b9706cc7-fe4e-4bda-b31b-00b91628299a,357c5174-173f-4d80-a1a4-c6952d1832ab,omission,personName
Person,737a9dc4-a3b2-4a58-b554-5b0c35293337,0eeb4c18-9e75-40ec-90eb-97bc9376d59a,omission,personName
Person,3a3e41a9-69cc-4315-a805-fa4b895f5005,c416949b-7542-4fb9-88dd-f9d5e5e92bbf,omission,personName
Person,fa92f71c-a405-43b3-9c4e-c5395a1a4620,ffb2dc41-40a2-47c0-9b62-784e66f02a41,omission,personName
Person,09eeb594-2f70-4c90-83e4-b33cabb619b1,fb9b4d44-eb5a-43cf-a50e-b9be4c57c8c9,omission,personName
Person,f9957bea-a99c-4f4f-97ff-cb81bbcb6006,7dae31e3-460f-4cf9-ab50-6adfb79e1ad7,omission,personName
Person,0c869d23-359b-4e6c-95c2-3ab8c464b14b,a85382b4-2c0c-4981-b33d-5be96262845d,omission,personName
Person,8cd90c61-d7e4-4a66-837a-1e9c382b1ae8,262bb272-1a42-4ac3-8f5f-e7bd2dd30022,omission,personName
Person,e81a8b15-89e9-45d5-94e0-379a1732ed34,e3562c0c-e6cd-455b-9847-58a0106a0a68,omission,personName
Person,d55300f2-663e-4500-aa45-d287615e2bb3,0859a5d4-45fe-44aa-91f5-a71d2e5629da,omission,personName
Person,1feb02a0-6548-49c7-bb2f-775aefa7ca69,ba39716a-ef35-434c-a992-936e168c27f5,omission,personName
Person,657fb253-4a4b-4d54-9962-7d4a54d004cc,eeb54322-d3dd-4ed5-914d-63c523a28241,omission,personName
Person,35d8151c-f1c6-427b-8993-6bfce66ce628,f65f206b-fdd7-4d00-b657-2d47763f1c8c,omission,personName
Person,a2078258-1cd4-4456-bcd1-d4ae922536cc,08c72366-f125-41c8-8569-28b41c6abfff,omission,personName
Person,82779bb3-d0d8-4dc2-af09-d868a63efbe3,d3da1876-01dc-4356-9b2e-6f3cde7fac9d,omission,personName
Person,0c99725b-04a5-441d-86a9-232be797a97a,b88f9f61-f86f-4f66-b97a-0e6fde452c9d,omission,personName
Person,ee2aafe9-9a59-4140-802c-7a6c3e3f40cc,8d96292c-0dd3-44d0-89d4-535d3502cb8f,omission,personName
Person,e2fd8534-38dd-462f-96d3-3e2f09474afe,e7af6e8c-3086-4f5b-82dd-8c264f0a8c3d,omission,personName
Person,57843e01-93b0-48ac-8f03-8d6a08055d83,b54f9ec6-d851-4033-a542-4c155a1f80b3,omission,personName
Person,e5e99b78-b25f-4b0f-921c-baf8ef1ac751,4130cf71-19b8-43af-8d41-4cdf8ff9fd55,omission,personName
Person,0116d36e-bba3-48dc-b6a1-521655d2309b,fc0af4e7-8ce0-485c-8cb0-454f2c6f79f4,omission,personName
Person,ec58cdb4-2fc6-42c0-a32c-21f087b967f8,97a9bc3e-bd88-4613-89c2-30ac146c6436,omission,personName
Person,65bafead-a230-4023-b2bd-c3d683ed9b5e,a343142f-292d-4c92-80c8-ae10e93008b2,omission,personName
Person,0ed5be73-6d3a-48e8-bbec-7debf136f64e,a7562378-2a15-45a2-a5f8-5181ed91d1d9,omission,personName
Person,abcb17bd-a0c6-468a-a2b5-b39d8f573edc,5ed24b76-5a73-46e6-90da-2720a20305ac,omission,personName
Person,c55c1e8a-ab91-40ba-ba15-6be5625e2cd7,6e3ccb7a-6b71-4c41-96c6-e638c9810944,omission,personName
Person,b4275c48-9ebf-4683-939f-aef5d3cce919,c114afef-22fa-439b-a840-aa05bf8e98f9,omission,personName
