head_id,head_label,relation_id,relation_label,tail_id,tail_label,score,score_normalized
528,http://example.org/HealthcareOrganization/71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,1,http://www.w3.org/2002/07/owl#sameAs,541,http://example.org/HealthcareOrganization/dcda33e1-e0d4-4e5e-b609-1eacd226d330,-7.158926,0.7546607
513,http://example.org/HealthcareOrganization/06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,1,http://www.w3.org/2002/07/owl#sameAs,519,http://example.org/HealthcareOrganization/3e332f35-086c-4768-b0fe-3cfc991ab513,-7.18487,0.75443697
532,http://example.org/HealthcareOrganization/953e26e3-fc1c-4b72-b4c5-f252799e3f62,1,http://www.w3.org/2002/07/owl#sameAs,537,http://example.org/HealthcareOrganization/c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,-7.217547,0.75415486
512,http://example.org/HealthcareOrganization/037d9752-48f3-431c-8fb7-c3bb4408c04c,1,http://www.w3.org/2002/07/owl#sameAs,530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,-7.242446,0.75393987
526,http://example.org/HealthcareOrganization/5d393bf9-b2da-41f6-8c16-014a2e4a6e78,1,http://www.w3.org/2002/07/owl#sameAs,530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,-7.2717323,0.7536867
518,http://example.org/HealthcareOrganization/3dd45890-859a-4055-b885-505d2ba827fc,1,http://www.w3.org/2002/07/owl#sameAs,538,http://example.org/HealthcareOrganization/c7405255-25cf-41c4-9c89-929692b035e0,-7.28041,0.7536116
530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,1,http://www.w3.org/2002/07/owl#sameAs,540,http://example.org/HealthcareOrganization/d84356fb-13c2-40f6-8e05-27241529f5af,-7.296496,0.75347257
537,http://example.org/HealthcareOrganization/c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,1,http://www.w3.org/2002/07/owl#sameAs,541,http://example.org/HealthcareOrganization/dcda33e1-e0d4-4e5e-b609-1eacd226d330,-7.301611,0.7534283
512,http://example.org/HealthcareOrganization/037d9752-48f3-431c-8fb7-c3bb4408c04c,1,http://www.w3.org/2002/07/owl#sameAs,541,http://example.org/HealthcareOrganization/dcda33e1-e0d4-4e5e-b609-1eacd226d330,-7.3342476,0.7531459
518,http://example.org/HealthcareOrganization/3dd45890-859a-4055-b885-505d2ba827fc,1,http://www.w3.org/2002/07/owl#sameAs,520,http://example.org/HealthcareOrganization/4a863655-0a9d-499c-a269-8c2d614f1ddc,-7.3468056,0.7530371
519,http://example.org/HealthcareOrganization/3e332f35-086c-4768-b0fe-3cfc991ab513,1,http://www.w3.org/2002/07/owl#sameAs,540,http://example.org/HealthcareOrganization/d84356fb-13c2-40f6-8e05-27241529f5af,-7.402314,0.752556
512,http://example.org/HealthcareOrganization/037d9752-48f3-431c-8fb7-c3bb4408c04c,1,http://www.w3.org/2002/07/owl#sameAs,532,http://example.org/HealthcareOrganization/953e26e3-fc1c-4b72-b4c5-f252799e3f62,-7.4460416,0.7521766
518,http://example.org/HealthcareOrganization/3dd45890-859a-4055-b885-505d2ba827fc,1,http://www.w3.org/2002/07/owl#sameAs,528,http://example.org/HealthcareOrganization/71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,-7.579123,0.7510195
538,http://example.org/HealthcareOrganization/c7405255-25cf-41c4-9c89-929692b035e0,1,http://www.w3.org/2002/07/owl#sameAs,540,http://example.org/HealthcareOrganization/d84356fb-13c2-40f6-8e05-27241529f5af,-7.6111884,0.7507401
520,http://example.org/HealthcareOrganization/4a863655-0a9d-499c-a269-8c2d614f1ddc,1,http://www.w3.org/2002/07/owl#sameAs,524,http://example.org/HealthcareOrganization/5b87eb29-8f62-440c-a417-f1a31ec32201,-7.6295547,0.75058
519,http://example.org/HealthcareOrganization/3e332f35-086c-4768-b0fe-3cfc991ab513,1,http://www.w3.org/2002/07/owl#sameAs,532,http://example.org/HealthcareOrganization/953e26e3-fc1c-4b72-b4c5-f252799e3f62,-7.6614237,0.7503021
514,http://example.org/HealthcareOrganization/2103af3a-33ec-4593-9923-ecbe320d05d0,1,http://www.w3.org/2002/07/owl#sameAs,530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,-7.6664953,0.75025773
519,http://example.org/HealthcareOrganization/3e332f35-086c-4768-b0fe-3cfc991ab513,1,http://www.w3.org/2002/07/owl#sameAs,533,http://example.org/HealthcareOrganization/9db3466d-1ba6-4c61-aaf9-4919e69b7971,-7.678889,0.7501496
530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,1,http://www.w3.org/2002/07/owl#sameAs,532,http://example.org/HealthcareOrganization/953e26e3-fc1c-4b72-b4c5-f252799e3f62,-7.6905036,0.7500482
514,http://example.org/HealthcareOrganization/2103af3a-33ec-4593-9923-ecbe320d05d0,1,http://www.w3.org/2002/07/owl#sameAs,519,http://example.org/HealthcareOrganization/3e332f35-086c-4768-b0fe-3cfc991ab513,-7.6931605,0.750025
535,http://example.org/HealthcareOrganization/a59cec98-126c-4c8f-b888-447911ebcd49,1,http://www.w3.org/2002/07/owl#sameAs,540,http://example.org/HealthcareOrganization/d84356fb-13c2-40f6-8e05-27241529f5af,-7.7171545,0.74981546
524,http://example.org/HealthcareOrganization/5b87eb29-8f62-440c-a417-f1a31ec32201,1,http://www.w3.org/2002/07/owl#sameAs,538,http://example.org/HealthcareOrganization/c7405255-25cf-41c4-9c89-929692b035e0,-7.730523,0.74969864
519,http://example.org/HealthcareOrganization/3e332f35-086c-4768-b0fe-3cfc991ab513,1,http://www.w3.org/2002/07/owl#sameAs,541,http://example.org/HealthcareOrganization/dcda33e1-e0d4-4e5e-b609-1eacd226d330,-7.7414284,0.7496033
526,http://example.org/HealthcareOrganization/5d393bf9-b2da-41f6-8c16-014a2e4a6e78,1,http://www.w3.org/2002/07/owl#sameAs,541,http://example.org/HealthcareOrganization/dcda33e1-e0d4-4e5e-b609-1eacd226d330,-7.7645683,0.749401
518,http://example.org/HealthcareOrganization/3dd45890-859a-4055-b885-505d2ba827fc,1,http://www.w3.org/2002/07/owl#sameAs,535,http://example.org/HealthcareOrganization/a59cec98-126c-4c8f-b888-447911ebcd49,-7.768436,0.7493672
518,http://example.org/HealthcareOrganization/3dd45890-859a-4055-b885-505d2ba827fc,1,http://www.w3.org/2002/07/owl#sameAs,537,http://example.org/HealthcareOrganization/c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,-7.770075,0.7493529
524,http://example.org/HealthcareOrganization/5b87eb29-8f62-440c-a417-f1a31ec32201,1,http://www.w3.org/2002/07/owl#sameAs,528,http://example.org/HealthcareOrganization/71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,-7.793279,0.7491498
528,http://example.org/HealthcareOrganization/71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,1,http://www.w3.org/2002/07/owl#sameAs,534,http://example.org/HealthcareOrganization/a10ac092-c52e-4eab-bf70-752e2c0ffc53,-7.800859,0.74908346
530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,1,http://www.w3.org/2002/07/owl#sameAs,533,http://example.org/HealthcareOrganization/9db3466d-1ba6-4c61-aaf9-4919e69b7971,-7.8302,0.74882656
530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,1,http://www.w3.org/2002/07/owl#sameAs,541,http://example.org/HealthcareOrganization/dcda33e1-e0d4-4e5e-b609-1eacd226d330,-7.8385806,0.74875313
516,http://example.org/HealthcareOrganization/2b13ac16-2fe6-463d-80ff-329f1c5c00ca,1,http://www.w3.org/2002/07/owl#sameAs,528,http://example.org/HealthcareOrganization/71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,-7.8411527,0.74873054
515,http://example.org/HealthcareOrganization/27d99a23-e4f7-425e-afe6-790abc18a40b,1,http://www.w3.org/2002/07/owl#sameAs,518,http://example.org/HealthcareOrganization/3dd45890-859a-4055-b885-505d2ba827fc,-7.844085,0.7487049
520,http://example.org/HealthcareOrganization/4a863655-0a9d-499c-a269-8c2d614f1ddc,1,http://www.w3.org/2002/07/owl#sameAs,534,http://example.org/HealthcareOrganization/a10ac092-c52e-4eab-bf70-752e2c0ffc53,-7.8446503,0.74869996
515,http://example.org/HealthcareOrganization/27d99a23-e4f7-425e-afe6-790abc18a40b,1,http://www.w3.org/2002/07/owl#sameAs,540,http://example.org/HealthcareOrganization/d84356fb-13c2-40f6-8e05-27241529f5af,-7.8771644,0.7484149
514,http://example.org/HealthcareOrganization/2103af3a-33ec-4593-9923-ecbe320d05d0,1,http://www.w3.org/2002/07/owl#sameAs,528,http://example.org/HealthcareOrganization/71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,-7.90802,0.74814427
542,http://example.org/Person/0116d36e-bba3-48dc-b6a1-521655d2309b,1,http://www.w3.org/2002/07/owl#sameAs,1086,http://example.org/Person/b4aeeccf-8757-4725-951f-7564f55126c9,-7.9333515,0.7479219
542,http://example.org/Person/0116d36e-bba3-48dc-b6a1-521655d2309b,1,http://www.w3.org/2002/07/owl#sameAs,1189,http://example.org/Person/d523164b-b935-43ed-a736-6764884fe9b0,-7.9333515,0.7479219
542,http://example.org/Person/0116d36e-bba3-48dc-b6a1-521655d2309b,1,http://www.w3.org/2002/07/owl#sameAs,1073,http://example.org/Person/b1805a6d-2f25-4fcf-ab07-32d72360e768,-7.9333515,0.7479219
542,http://example.org/Person/0116d36e-bba3-48dc-b6a1-521655d2309b,1,http://www.w3.org/2002/07/owl#sameAs,1191,http://example.org/Person/d55300f2-663e-4500-aa45-d287615e2bb3,-7.9333515,0.7479219
542,http://example.org/Person/0116d36e-bba3-48dc-b6a1-521655d2309b,1,http://www.w3.org/2002/07/owl#sameAs,1142,http://example.org/Person/c74f7a6a-3be0-4fb2-9066-2c2abfe1589a,-7.9333515,0.7479219
514,http://example.org/HealthcareOrganization/2103af3a-33ec-4593-9923-ecbe320d05d0,1,http://www.w3.org/2002/07/owl#sameAs,520,http://example.org/HealthcareOrganization/4a863655-0a9d-499c-a269-8c2d614f1ddc,-7.9387546,0.74787444
526,http://example.org/HealthcareOrganization/5d393bf9-b2da-41f6-8c16-014a2e4a6e78,1,http://www.w3.org/2002/07/owl#sameAs,532,http://example.org/HealthcareOrganization/953e26e3-fc1c-4b72-b4c5-f252799e3f62,-8.006306,0.7472808
516,http://example.org/HealthcareOrganization/2b13ac16-2fe6-463d-80ff-329f1c5c00ca,1,http://www.w3.org/2002/07/owl#sameAs,520,http://example.org/HealthcareOrganization/4a863655-0a9d-499c-a269-8c2d614f1ddc,-8.009596,0.7472518
527,http://example.org/HealthcareOrganization/5e317d7e-bfce-405c-b5da-3ec8f9dbd7fd,1,http://www.w3.org/2002/07/owl#sameAs,538,http://example.org/HealthcareOrganization/c7405255-25cf-41c4-9c89-929692b035e0,-8.023102,0.747133
534,http://example.org/HealthcareOrganization/a10ac092-c52e-4eab-bf70-752e2c0ffc53,1,http://www.w3.org/2002/07/owl#sameAs,537,http://example.org/HealthcareOrganization/c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,-8.023486,0.7471296
524,http://example.org/HealthcareOrganization/5b87eb29-8f62-440c-a417-f1a31ec32201,1,http://www.w3.org/2002/07/owl#sameAs,537,http://example.org/HealthcareOrganization/c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,-8.03761,0.74700534
526,http://example.org/HealthcareOrganization/5d393bf9-b2da-41f6-8c16-014a2e4a6e78,1,http://www.w3.org/2002/07/owl#sameAs,540,http://example.org/HealthcareOrganization/d84356fb-13c2-40f6-8e05-27241529f5af,-8.045127,0.7469392
538,http://example.org/HealthcareOrganization/c7405255-25cf-41c4-9c89-929692b035e0,1,http://www.w3.org/2002/07/owl#sameAs,539,http://example.org/HealthcareOrganization/cb825971-2975-4d3a-a460-aed87d58f663,-8.068605,0.7467325
533,http://example.org/HealthcareOrganization/9db3466d-1ba6-4c61-aaf9-4919e69b7971,1,http://www.w3.org/2002/07/owl#sameAs,541,http://example.org/HealthcareOrganization/dcda33e1-e0d4-4e5e-b609-1eacd226d330,-8.087278,0.7465679
524,http://example.org/HealthcareOrganization/5b87eb29-8f62-440c-a417-f1a31ec32201,1,http://www.w3.org/2002/07/owl#sameAs,530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,-8.109854,0.74636894
516,http://example.org/HealthcareOrganization/2b13ac16-2fe6-463d-80ff-329f1c5c00ca,1,http://www.w3.org/2002/07/owl#sameAs,530,http://example.org/HealthcareOrganization/8b5885ca-0bb2-43f0-bd30-291a55fea08e,-8.117552,0.7463011
901,http://example.org/Person/79afe7fd-b6ac-4f61-8b6e-26d7200fdfb8,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
691,http://example.org/Person/30860f35-5c27-421d-80e5-1d91eafe7d43,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
648,http://example.org/Person/23d32fc6-8afb-4158-be6d-75fe46a3aa2f,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
598,http://example.org/Person/11a4e0a9-f52a-4dbe-8279-1be8bbee3ce8,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
859,http://example.org/Person/6ca14c64-01d2-42bf-a7f5-7b9a6a0e752e,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
611,http://example.org/Person/183e587b-36c1-46af-8991-161229a5b4de,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
781,http://example.org/Person/538cdac0-51e0-45eb-a5ff-5d17ddbf9191,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,1,http://www.w3.org/2002/07/owl#sameAs,1098,http://example.org/Person/b9561b91-70ee-4eed-9747-26eaf92272d9,-8.131955,0.74617404
820,http://example.org/Person/60633419-2301-41f6-85dd-0fb49df1fec4,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
931,http://example.org/Person/80d06b5f-03f7-487d-b870-4a4630ad80a4,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,1,http://www.w3.org/2002/07/owl#sameAs,1086,http://example.org/Person/b4aeeccf-8757-4725-951f-7564f55126c9,-8.131955,0.74617404
784,http://example.org/Person/5498e4f6-6088-4e92-be37-1ade62170ac5,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,1,http://www.w3.org/2002/07/owl#sameAs,1073,http://example.org/Person/b1805a6d-2f25-4fcf-ab07-32d72360e768,-8.131955,0.74617404
971,http://example.org/Person/8be11555-18ca-43c2-beb4-66838641d7d2,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
939,http://example.org/Person/82b96379-51bd-444e-803a-0b41ed1b9044,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,1,http://www.w3.org/2002/07/owl#sameAs,1195,http://example.org/Person/d6049020-a1b0-4084-825a-07c11dda7a0f,-8.131955,0.74617404
766,http://example.org/Person/4ee7061c-ef69-45bb-93b6-f4f57f2acc18,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,1,http://www.w3.org/2002/07/owl#sameAs,1072,http://example.org/Person/b1715fad-1c46-46c3-a731-d9d7fd75f26e,-8.131955,0.74617404
910,http://example.org/Person/7d02b185-ceb7-4271-8277-22d2bff687ab,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
848,http://example.org/Person/6a131728-cb41-4e58-9219-1396cd23e10a,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
573,http://example.org/Person/09d962da-bdad-4303-a19d-92adf5ff85b9,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
629,http://example.org/Person/1efd1aa2-520b-4317-8b11-c85be77f3323,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
571,http://example.org/Person/09bceb0f-f7a6-424e-a9e6-e35d8cdb0157,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1057,http://example.org/Person/ac587882-1774-482d-9d2f-935992b0ce40,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
639,http://example.org/Person/20dccdf9-7f9c-4a49-a2a8-59a389094e5a,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
856,http://example.org/Person/6c40e980-8c84-4bde-be25-cf2f1c029e94,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
700,http://example.org/Person/335e9218-950e-4154-8d9e-437045f80f9b,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
879,http://example.org/Person/73c94950-0b81-4fac-b68f-ea3bc571265e,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
587,http://example.org/Person/0d10734c-c711-4dca-9401-38321122da51,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
744,http://example.org/Person/411ddd15-4501-4674-9037-117d9db4ca04,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
794,http://example.org/Person/59636b2f-de8b-4854-ba9c-37e0760d1020,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
875,http://example.org/Person/7264110e-f7bd-464e-8ddb-ffa15b7d19e2,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1033,http://example.org/Person/a4d7c5eb-9fa3-44e5-b181-3e9814b0ed91,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
974,http://example.org/Person/8db88823-4f2e-48f5-97a3-c287c5a54dfa,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
711,http://example.org/Person/3609a69d-3b08-402b-adbd-3b474750fc5e,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
860,http://example.org/Person/6cc675c7-d5d3-48a3-b2b3-112e4ea5f5ca,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
579,http://example.org/Person/0b51a9ad-d805-4d63-9ec3-2772b875691a,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
545,http://example.org/Person/01b7a7c7-d2a9-483e-b3a3-6fc5de974c55,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
737,http://example.org/Person/3febbe3a-bfcb-457c-bd51-e65febe0557a,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
672,http://example.org/Person/2b11052a-3626-49df-acbe-143d8ae17b9a,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
633,http://example.org/Person/1feb02a0-6548-49c7-bb2f-775aefa7ca69,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1017,http://example.org/Person/9df7af98-8c69-42f6-b58f-c67f2055b038,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
1015,http://example.org/Person/9dd10b5c-444a-4860-9426-35bc708cd1b7,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
546,http://example.org/Person/020f678b-1b69-4fe2-8d6e-d51a9ad2d1c4,1,http://www.w3.org/2002/07/owl#sameAs,1061,http://example.org/Person/ad2c53ec-1bd5-4871-9053-78ae62b7e142,-8.131956,0.74617404
